name,rating,transactions,price,label
Roca Pizza,5,[],0,POSITIF
Delucas Italian Deli,3.5,"['delivery', 'pickup']",2,POSITIF
Olive & Grill,4,"['delivery', 'restaurant_reservation', 'pickup']",2,POSITIF
Shanghai Rose,3.5,"['pickup', 'delivery']",2,POSITIF
Trattoria Amici,4,"['delivery', 'pickup']",2,POSITIF
Basta Restaurant,4.5,[],2,POSITIF
The Counter Studio City,4,"['delivery', 'pickup']",2,POSITIF
Mexicali Cocina & Cantina,4,['delivery'],2,POSITIF
24 Hot Chicken & Waffle Bar,4,"['pickup', 'delivery']",2,POSITIF
Asanebo,4,['delivery'],4,POSITIF
Ombra,4,[],2,POSITIF
Burosu ramen,4.5,"['delivery', 'pickup']",2,POSITIF
Chipotle Mexican Grill,3,['delivery'],1,NEGATIF
SushiStop Glendale,3,"['pickup', 'delivery']",0,NEGATIF
Khao Soi Thai,4.5,"['pickup', 'delivery']",2,POSITIF
Exotic Thai Cafe,3.5,"['pickup', 'delivery']",2,POSITIF
Pressed,4,"['pickup', 'delivery']",2,POSITIF
Din Tai Fung,4,"['delivery', 'pickup']",2,POSITIF
Carney's Express Limited,4,"['delivery', 'pickup']",1,POSITIF
HOPE,4.5,"['pickup', 'delivery']",2,POSITIF
Ove Pizzeria,4.5,"['delivery', 'pickup']",2,POSITIF
SoLé SoupS,4.5,"['delivery', 'pickup']",1,POSITIF
Green Apple China Bistro,4,"['pickup', 'delivery']",2,POSITIF
Mendocino Farms,4,['delivery'],2,POSITIF
Dina's Dumpling,4,[],0,POSITIF
California Pizza Kitchen at Studio City,3.5,"['delivery', 'pickup']",2,POSITIF
El Pollo Loco,2,['delivery'],1,NEGATIF
Beignet Box,4.5,[],1,POSITIF
Beignet Box,4,"['delivery', 'pickup']",0,POSITIF
Lala's Argentine Grill,4,"['pickup', 'delivery']",2,POSITIF
Flavor of India,4.5,"['delivery', 'pickup']",2,POSITIF
The Village,3.5,"['delivery', 'pickup']",2,POSITIF
Zankou Chicken,4,['delivery'],2,POSITIF
Lemonade,4,"['pickup', 'delivery']",2,POSITIF
Black Market Liquor Bar,4,"['delivery', 'pickup']",2,POSITIF
Baklava Factory,4,"['delivery', 'pickup']",1,POSITIF
Jumpin Java,4,"['delivery', 'pickup']",2,POSITIF
Tamashii Ramen House,4.5,"['delivery', 'pickup']",2,POSITIF
Royalty Juice Bar & Cafe,4,['delivery'],2,POSITIF
GRANVILLE,4.5,"['delivery', 'pickup']",2,POSITIF
Mejico Grill & Tequila Lounge,4,['delivery'],2,POSITIF
The Pumpernickel Deli,3,['delivery'],1,NEGATIF
Arko Foods International,3.5,['delivery'],1,POSITIF
Lemonade - Studio City,4,"['delivery', 'pickup']",2,POSITIF
Wingstop,3,[],1,NEGATIF
Pepe's NY Pizza,4,"['delivery', 'pickup']",1,POSITIF
Bluestone Lane Studio City Coffee Shop,4,"['delivery', 'pickup']",2,POSITIF
Bar Verde,4,['delivery'],2,POSITIF
Adobe Cantina,3.5,['delivery'],2,POSITIF
Khatun,4.5,"['pickup', 'delivery']",0,POSITIF
Sasoun Bakery,4,['delivery'],1,POSITIF
Soleil,3.5,['delivery'],2,POSITIF
Golden Choice Kitchen,2.5,[],0,NEGATIF
Teru Sushi,4,"['delivery', 'pickup']",2,POSITIF
Serra's Dine & Dance,3,"['pickup', 'delivery']",2,NEGATIF
El Munchies,4,"['delivery', 'pickup']",1,POSITIF
PokiTomik,4.5,"['pickup', 'delivery']",2,POSITIF
Mer Yerevan Restaurant,5,[],0,POSITIF
Thai Food Express,4.5,[],1,POSITIF
Laurel Tavern,4,"['pickup', 'delivery']",2,POSITIF
Mazza Modern Kitchen,4.5,"['delivery', 'pickup']",0,POSITIF
Tender Greens,3.5,"['pickup', 'delivery']",2,POSITIF
ROCKBIRD,4.5,"['pickup', 'delivery']",2,POSITIF
Rincon Argentino,4.5,['delivery'],1,POSITIF
Palmer International Cuisine,4,[],2,POSITIF
Wong's Wok,4,"['pickup', 'delivery']",1,POSITIF
Art's Delicatessen,3,"['pickup', 'delivery']",2,NEGATIF
Thai Touch Restaurant,4,"['pickup', 'delivery']",1,POSITIF
Jack in the Box,2.5,['delivery'],1,NEGATIF
Noi Due Trattoria,4.5,['delivery'],0,POSITIF
XL Restaurants,4,['delivery'],3,POSITIF
Carniceria Latina,5,['delivery'],1,POSITIF
The Old Mediterranean Baking,1,[],0,NEGATIF
Washoku of LA,4.5,['delivery'],3,POSITIF
Menya Tatsujin,4.5,['delivery'],0,POSITIF
Eggslut,3.5,['delivery'],2,POSITIF
Big Chicken,3.5,"['pickup', 'delivery']",2,POSITIF
Joe & The Juice,3,['delivery'],1,NEGATIF
Philz Coffee,4.5,['delivery'],1,POSITIF
Hookah Lounge,4,['delivery'],2,POSITIF
Tokyo Hot Chicken Los Angeles,3,"['delivery', 'pickup']",0,NEGATIF
Pizza Boy,4.5,"['pickup', 'delivery']",2,POSITIF
La Boheme Banquet Hall & Restaurant,5,[],0,POSITIF
Yume Sushi Bar,4.5,"['delivery', 'pickup']",0,POSITIF
Taco Bell,2.5,['delivery'],1,NEGATIF
Chop Stop,3.5,"['delivery', 'pickup']",1,POSITIF
Shake Shack,3.5,['delivery'],2,POSITIF
Beulah Kitchen,5,[],2,POSITIF
Pizza Man,3,"['pickup', 'delivery']",1,NEGATIF
SushiStop Studio City,3,"['delivery', 'pickup']",1,NEGATIF
The Corner Craft Kitchen + Bar,3.5,['delivery'],0,POSITIF
Hot Chix,4.5,"['delivery', 'pickup']",2,POSITIF
Bourbon Steak Los Angeles,4,"['delivery', 'pickup']",3,POSITIF
Bourbon Burger Bar Los Angeles,4,[],0,POSITIF
China Food Express,3,['delivery'],1,NEGATIF
Crave Cafe Studio City,3.5,"['delivery', 'pickup']",2,POSITIF
Kiwami by Katsu-Ya,4,['delivery'],3,POSITIF
Trevos,3,[],2,NEGATIF
Ani banquet hall,4,[],3,POSITIF
Rocco's Tavern,4,"['delivery', 'pickup']",2,POSITIF
Dave's Hot Chicken,4,"['delivery', 'pickup']",2,POSITIF
Burrito Bomba,4,"['delivery', 'pickup']",0,POSITIF
Pick Up Stix,3.5,"['delivery', 'pickup']",1,POSITIF
Sayat Nova Restaurant & Banquet,3,[],2,NEGATIF
Sing Woo Kitchen,4,"['delivery', 'pickup']",1,POSITIF
The Greek,4,[],0,POSITIF
Little Caesar's Pizza,3,[],1,NEGATIF
Domino's Pizza,2.5,[],1,NEGATIF
Fu House,4,"['pickup', 'delivery']",2,POSITIF
Filipino Bagnet Glendale Restaurant & Bakery,3,"['delivery', 'pickup']",1,NEGATIF
McDonald's,2,['delivery'],1,NEGATIF
Akkad Mediterranean & Iraqi Grill,4.5,"['delivery', 'pickup']",2,POSITIF
Burger King,2,['delivery'],1,NEGATIF
Lucy's Pizza & Burgers,4,"['pickup', 'delivery']",1,POSITIF
Sunny & Fine's Breakfast Burritos,1,['delivery'],0,NEGATIF
Soo Good Lutong Pinoy,4,['delivery'],1,POSITIF
LGC Thai-rific Thai Food,3,[],1,NEGATIF
Mary's Food,4.5,[],1,POSITIF
Red Ribbon,3.5,['delivery'],1,POSITIF
La Familia Mexican Restaurant,5,[],0,POSITIF
Yoshinoya - Glendale,2.5,[],1,NEGATIF
Christina's Donuts,3,['delivery'],1,NEGATIF
Foxy's Restaurant,4,"['delivery', 'pickup']",2,POSITIF
Toro Grillhouse,4.5,"['delivery', 'pickup']",1,POSITIF
Mister O's,4,"['pickup', 'delivery']",0,POSITIF
El Sauz Tacos No 2,3.5,['delivery'],1,POSITIF
Mama’s Shawarma ,4.5,"['delivery', 'pickup']",0,POSITIF
Foodism,3,[],2,NEGATIF
Ceremony Bar,3.5,"['pickup', 'delivery']",2,POSITIF
La Loggia Ristorante,4,"['delivery', 'pickup']",3,POSITIF
Papa John's Pizza,2,"['pickup', 'delivery']",1,NEGATIF
The Otis Bar,4,[],2,POSITIF
Subway,3,"['delivery', 'pickup']",1,NEGATIF
Miss Cheese Tea Cafe,3.5,"['delivery', 'pickup']",0,POSITIF
The Luggage Room Pizzeria,4,"['pickup', 'delivery']",2,POSITIF
Talesai,4,"['pickup', 'delivery']",2,POSITIF
Amir's Falafel,4,"['delivery', 'pickup']",2,POSITIF
Moon Mart Kabab,4.5,"['pickup', 'delivery']",2,POSITIF
Firefly,4,['delivery'],3,POSITIF
Sunny & Fine's Breakfast Burritos,1,['delivery'],0,NEGATIF
Jinky's Studio Cafe,3.5,"['delivery', 'pickup']",2,POSITIF
Domino's Pizza,2,[],1,NEGATIF
R101 Ramen,4.5,"['delivery', 'pickup']",2,POSITIF
Poke N Roll,4,['delivery'],2,POSITIF
Mini Kabob,4.5,"['delivery', 'pickup']",2,POSITIF
Sushi Katsu-Ya Studio City,4,['delivery'],2,POSITIF
La Grande Orange Café,4,[],2,POSITIF
Kabob Land Restaurant,3,"['pickup', 'delivery']",1,NEGATIF
Midori Sushi,3.5,"['delivery', 'pickup']",2,POSITIF
Houston's Restaurant,4,['delivery'],3,POSITIF
Jalapeño Pete's,3.5,"['delivery', 'pickup']",2,POSITIF
Indra Restaurant,3.5,"['pickup', 'delivery']",2,POSITIF
Verdugo Pizza,4,"['pickup', 'delivery']",2,POSITIF
Troy's Drive In #6,3.5,['delivery'],1,POSITIF
Fresco Ristorante,4,"['pickup', 'delivery']",2,POSITIF
Tatsu Ramen,4,"['pickup', 'delivery']",2,POSITIF
Tere's Mexican Grill,4.5,"['delivery', 'pickup']",2,POSITIF
El Tauro Taco,4,[],1,POSITIF
Ararat Fish & Meat Market,4.5,[],2,POSITIF
Kilikia Grill,3.5,[],2,POSITIF
Kazi Foods,5,[],0,POSITIF
Ameci Pizza Kitchen - Glendale,4.5,"['delivery', 'pickup']",2,POSITIF
Mamita Peruvian Restaurant,4,['delivery'],2,POSITIF
Adams Supper Market,4,[],1,POSITIF
Acai Village,4.5,"['delivery', 'pickup']",0,POSITIF
Mitzee Cafe,4.5,['delivery'],1,POSITIF
Tarme Mediterranean Grill,4,"['pickup', 'delivery']",2,POSITIF
Kogi BBQ Truck,4.5,[],1,POSITIF
Ana's Kitchen,4,"['pickup', 'delivery']",1,POSITIF
Pad Thai Bistro,4.5,"['pickup', 'delivery']",0,POSITIF
Din Tai Fung,4,['delivery'],2,POSITIF
Meizhou Dongpo Restaurant,3.5,"['delivery', 'pickup']",3,POSITIF
Marketplace Cafe,4,[],2,POSITIF
Sbarro,2.5,"['pickup', 'delivery']",1,NEGATIF
Charleys Cheesesteaks,3,"['delivery', 'pickup']",1,NEGATIF
Taste Of Windsor,5,"['pickup', 'delivery']",0,POSITIF
Guerrero Market & Take Out,4.5,"['pickup', 'delivery']",0,POSITIF
La Cubana,4,"['delivery', 'pickup']",2,POSITIF
Domino's Pizza,2.5,[],1,NEGATIF
Los Poblanos Restaurant,4.5,['delivery'],0,POSITIF
Potato Corner,4,['delivery'],1,POSITIF
The Atmosphere,4.5,"['delivery', 'pickup']",2,POSITIF
Manila Market & Cafe,5,"['delivery', 'pickup']",0,POSITIF
Mixabowl,4,"['pickup', 'delivery']",1,POSITIF
Jake's Mad Dog,2,[],1,NEGATIF
Nordstrom Cafe,5,['delivery'],0,POSITIF
Chipotle Mexican Grill,2.5,['delivery'],1,NEGATIF
Shawarma Factory,4,"['delivery', 'pickup']",1,POSITIF
Uncle Tetsu,4,['delivery'],2,POSITIF
Jay Bird's Chicken,4,[],2,POSITIF
Kabab Way,4,['pickup'],2,POSITIF
Ruby Thai Kitchen,2.5,"['pickup', 'delivery']",1,NEGATIF
Snowfox,3,"['delivery', 'pickup']",1,NEGATIF
Noodle St,4,"['pickup', 'delivery']",2,POSITIF
BAJA Cali Fish & Tacos,3.5,"['pickup', 'delivery']",1,POSITIF
Massis Kabob - The Original Kabobery,3,"['pickup', 'delivery']",2,NEGATIF
Red Iron,2.5,"['delivery', 'pickup']",2,NEGATIF
Elena's Greek Armenian Restaurant,4,"['delivery', 'pickup']",2,POSITIF
Taco Bell,2.5,['delivery'],1,NEGATIF
Dairy Queen Orange Julius,3.5,['delivery'],1,POSITIF
Joy Kitchen,4,[],2,POSITIF
The David Brothers Chili Parlor,4,['delivery'],1,POSITIF
California Pizza Kitchen at Santa Anita,3.5,['delivery'],2,POSITIF
Qin West Noodle,3.5,['delivery'],0,POSITIF
Side Chick,3.5,"['delivery', 'pickup']",2,POSITIF
Holy Crab,3.5,"['pickup', 'delivery']",2,POSITIF
HaiDiLao Hot Pot,4,"['pickup', 'restaurant_reservation', 'delivery']",3,POSITIF
Sichuan Kungfu Fish,4,"['delivery', 'pickup']",2,POSITIF
Szechuan Bistro,4.5,"['pickup', 'delivery']",0,POSITIF
Kazu Mori,4.5,"['delivery', 'pickup']",2,POSITIF
Left Wing,3.5,"['delivery', 'pickup']",0,POSITIF
Sogongdong Tofu & Bbq,2.5,['delivery'],2,NEGATIF
H Mart - Arcadia,3,[],2,NEGATIF
K-SIDES Authentic Korean Side Dishes,4,[],0,POSITIF
Fika Fika,4.5,"['pickup', 'delivery']",1,POSITIF
Go Go Cafe,3.5,['delivery'],2,POSITIF
KFC,2,"['pickup', 'delivery']",1,NEGATIF
Taco Bell,1.5,['delivery'],1,NEGATIF
Arcadia Garden Cafe,3,['delivery'],2,NEGATIF
China Red,3.5,[],2,POSITIF
Dumpling House,3.5,[],1,POSITIF
Sushi Kiyosuzu,4,['delivery'],2,POSITIF
Kee Wah Bakery,4,['delivery'],1,POSITIF
Mochinut,4,[],1,POSITIF
Chung Chun Rice Hotdog,4.5,"['pickup', 'delivery']",1,POSITIF
EXP Barcadia,4.5,[],0,POSITIF
Opus Sushi,4,['delivery'],2,POSITIF
88 Beef Noodle,3.5,['delivery'],1,POSITIF
Jazz Cat Restaurant,4,"['delivery', 'pickup']",2,POSITIF
Phoenix Food Boutique,3.5,"['pickup', 'delivery']",2,POSITIF
Let's Go Kebab,4,"['delivery', 'pickup']",0,POSITIF
May Mei Restaurant,3.5,['delivery'],2,POSITIF
Butterfly Cafe,2,[],1,NEGATIF
Cheeky Cheeky Monkey,4.5,"['delivery', 'pickup']",0,POSITIF
Cheeky Cheeky Bun Bun,3.5,"['pickup', 'delivery']",0,POSITIF
Ikka Sizzling Pot,4,['delivery'],2,POSITIF
Kai Ramen - Arcadia,4,"['pickup', 'delivery']",2,POSITIF
Chang's Garden,3.5,"['pickup', 'delivery']",2,POSITIF
IHOP,2.5,"['delivery', 'pickup']",2,NEGATIF
No 1 Express,4,[],0,POSITIF
Izakaya Tonchinkan,4.5,"['pickup', 'delivery']",2,POSITIF
Sinbala,4,['delivery'],1,POSITIF
Tofu King,3.5,['delivery'],2,POSITIF
Four Sea Restaurant,3,"['delivery', 'pickup']",1,NEGATIF
The Noodle - Arcadia,2.5,['delivery'],2,NEGATIF
Moxie Lounge & Karaoke,4.5,"['pickup', 'delivery']",2,POSITIF
Myung Ga Haejangguk,4.5,[],0,POSITIF
New Fusion,3.5,['delivery'],2,POSITIF
Ten Ren's Tea Time,3.5,"['pickup', 'delivery']",1,POSITIF
Pavilions Delicatessen,4,['delivery'],0,POSITIF
Poke Bar,4,"['delivery', 'pickup']",2,POSITIF
Menya Hanabi,4.5,"['delivery', 'pickup']",2,POSITIF
Fantastic Noodle,3,"['pickup', 'delivery']",2,NEGATIF
Tong Tak House 同德明珠,3,['delivery'],2,NEGATIF
Subway,2.5,"['pickup', 'delivery']",1,NEGATIF
Ding's Garden,4,['delivery'],1,POSITIF
Full House BBQ To Go,3,['delivery'],1,NEGATIF
President Square Food Court,4,[],1,POSITIF
Full House Seafood Restaurant,3,"['pickup', 'delivery']",2,NEGATIF
Hsin Hsin Shau May Deli,3.5,['delivery'],1,POSITIF
Vietnam Delicious,1,[],1,NEGATIF
Lu Ding Ji,3,"['delivery', 'pickup']",2,NEGATIF
Young Dong Tofu,3.5,"['delivery', 'pickup']",2,POSITIF
Paper Pot Shabu Arcadia,4,['delivery'],2,POSITIF
"Kobe Gyukatsu, Arcadia / 日式牛肉炸排專賣店",4,"['pickup', 'delivery']",2,POSITIF
Papa John's Pizza,2,"['pickup', 'delivery']",1,NEGATIF
Au79 Teahouse,3.5,"['delivery', 'pickup']",1,POSITIF
Blaze Pizza,3.5,[],0,POSITIF
Panda Express,3,[],1,NEGATIF
The Barn,4,['delivery'],2,POSITIF
KIYO Arcadia,4,"['delivery', 'pickup']",2,POSITIF
KOKUMI,4.5,['delivery'],2,POSITIF
Angel's Natural Foods,1,[],0,NEGATIF
Fork Over Pork,4,['delivery'],2,POSITIF
Yintang Spicy Hot Pot,4,"['delivery', 'pickup']",2,POSITIF
Vietnam Kitchen,4,"['delivery', 'pickup']",2,POSITIF
Moffett's Family Restaurant & Chicken Pie Shoppe,4,['delivery'],2,POSITIF
Ramen Yukinoya,4,"['pickup', 'delivery']",2,POSITIF
Shanghailander Palace,3.5,[],2,POSITIF
louises trattoria,3.5,[],0,POSITIF
Jack in the Box,2.5,['delivery'],1,NEGATIF
IHOP,3,"['delivery', 'pickup']",2,NEGATIF
Mi Ranchito Restaurant & Cantina,3.5,"['delivery', 'pickup']",2,POSITIF
Togo's Sandwiches,3.5,"['pickup', 'delivery']",1,POSITIF
Show Ramen,4.5,"['delivery', 'pickup']",2,POSITIF
Alberto's Mexican Food,3,['delivery'],1,NEGATIF
Red Devil Pizza,4,['delivery'],2,POSITIF
Chop Stop,4,"['delivery', 'pickup']",2,POSITIF
The Grill House,4,"['pickup', 'delivery']",2,POSITIF
Taco Bell,2,['delivery'],1,NEGATIF
Tasty Goody,3,"['delivery', 'pickup']",1,NEGATIF
Flying Rice Asian Kitchen,4.5,[],1,POSITIF
Del Taco,2.5,['delivery'],1,NEGATIF
In-N-Out Burger,4,[],1,POSITIF
Raising Cane’s Chicken Fingers,3,[],0,NEGATIF
Carl's Jr,2,['delivery'],1,NEGATIF
McDonald's,2,['delivery'],1,NEGATIF
Georgie's Mediterranean cuisine,4.5,"['pickup', 'delivery']",0,POSITIF
Wingstop,2.5,[],2,NEGATIF
Chipotle Mexican Grill,3,['delivery'],1,NEGATIF
Chick-fil-A,3.5,['delivery'],1,POSITIF
Pick Up Stix,3.5,"['delivery', 'pickup']",2,POSITIF
Chili's,2.5,"['delivery', 'pickup']",2,NEGATIF
ahipoki bowl,4,"['delivery', 'pickup']",2,POSITIF
Pizza 'N Stuff,3.5,"['pickup', 'delivery']",2,POSITIF
Siamese Restaurant,4,['delivery'],2,POSITIF
"MOOYAH Burgers, Fries & Shakes",4,['delivery'],2,POSITIF
The Habit Burger Grill,3.5,['delivery'],1,POSITIF
Coco's Bakery Restaurant,3,"['delivery', 'pickup']",2,NEGATIF
Jamba,3,"['delivery', 'pickup']",2,NEGATIF
Firehouse Subs,3.5,"['delivery', 'pickup']",0,POSITIF
La Verne Pizza Co.,3.5,['delivery'],1,POSITIF
Wendy's,2.5,['delivery'],1,NEGATIF
Wähfles,4.5,['delivery'],2,POSITIF
Okami Ramen,5,[],0,POSITIF
Don Taco Grill,5,[],0,POSITIF
Don Baja Grill,4.5,['delivery'],1,POSITIF
Flame Broiler,3.5,['delivery'],1,POSITIF
FurnSaj Bakery & Restaurant,4.5,['delivery'],2,POSITIF
Fat Burger,3,[],0,NEGATIF
Blaze Pizza,3.5,[],2,POSITIF
Chili's,2.5,[],2,NEGATIF
Poke Poki,4,"['pickup', 'delivery']",2,POSITIF
Shogun Restaurant,3.5,"['delivery', 'pickup']",2,POSITIF
Corner Bakery,2.5,"['pickup', 'delivery']",2,NEGATIF
Ono Hawaiian BBQ,3.5,"['delivery', 'pickup']",2,POSITIF
Taste of Asia,4,"['delivery', 'pickup']",2,POSITIF
La Creperie Cafe,5,"['delivery', 'pickup']",2,POSITIF
Pizza Barn,4,['delivery'],1,POSITIF
Sal's Pizza and Bagelry,3.5,['delivery'],1,POSITIF
Panera Bread,2,"['delivery', 'pickup']",2,NEGATIF
The Bowl,4.5,"['delivery', 'pickup']",1,POSITIF
Five Guys,3,['delivery'],2,NEGATIF
Cafe Rio Mexican Grill,3,['delivery'],1,NEGATIF
The Tenderloin Restaurant,3,['delivery'],2,NEGATIF
Rose Donut & Sandwiches,4.5,['delivery'],1,POSITIF
Subway,3.5,"['delivery', 'pickup']",1,POSITIF
The Poke Co & Wings,4,"['delivery', 'pickup']",2,POSITIF
WaBa Grill,3,"['pickup', 'delivery']",1,NEGATIF
Little Caesars Pizza,3,[],1,NEGATIF
Fukuya Sushi,3.5,['delivery'],2,POSITIF
In-N-Out Burger,3.5,[],1,POSITIF
McDonald's,2,['delivery'],1,NEGATIF
The Wine Bar,4,[],2,POSITIF
Little Caesars Pizza,3,[],1,NEGATIF
Olive Garden Italian Restaurant,3,[],2,NEGATIF
The Corner Butcher Shop,4.5,['delivery'],2,POSITIF
Stater Bros. Markets,3.5,[],2,POSITIF
Panda Express,2.5,"['delivery', 'pickup']",1,NEGATIF
Panera Bread,2.5,"['delivery', 'pickup']",2,NEGATIF
The Backyard,3.5,[],2,POSITIF
Pizza Hut,2,"['pickup', 'delivery']",1,NEGATIF
Rubio's Coastal Grill,3,['delivery'],1,NEGATIF
Wingstop,3,[],2,NEGATIF
Jersey Mike's Subs,3.5,"['delivery', 'pickup']",2,POSITIF
Chipotle Mexican Grill,2.5,['delivery'],1,NEGATIF
Wabi Sabi,4,"['pickup', 'delivery']",2,POSITIF
Costco Food Court,3.5,[],0,POSITIF
Tho One Thai Eatery,4.5,"['pickup', 'delivery']",2,POSITIF
The Habit Burger Grill,3.5,['delivery'],1,POSITIF
Panda Express,2,"['delivery', 'pickup']",1,NEGATIF
Jersey Mike's Subs,3.5,"['pickup', 'delivery']",1,POSITIF
El Pollo Loco,2,['delivery'],1,NEGATIF
Blaze Pizza,3.5,[],1,POSITIF
L&L Hawaiian Barbecue,3.5,['delivery'],1,POSITIF
Jimmy John's,3,[],1,NEGATIF
New China Mongolian BBQ,4,['delivery'],1,POSITIF
WaBa Grill,3,"['pickup', 'delivery']",1,NEGATIF
Wienerschnitzel,3.5,['delivery'],1,POSITIF
Jack in the Box,2.5,['delivery'],1,NEGATIF
Hope's Italian Catering,5,[],0,POSITIF
Subway Restaurants,4,"['delivery', 'pickup']",1,POSITIF
Kotsu Ramen & Gyoza,4,"['delivery', 'pickup']",2,POSITIF
Elvira's Finest Foods of Mexico,4,['delivery'],2,POSITIF
Show Sushi,4,"['delivery', 'pickup']",2,POSITIF
Pong’s Ramen & Burger,4.5,"['delivery', 'pickup']",0,POSITIF
Stater Bros. Markets,3,[],2,NEGATIF
Patty's Mexican Foods,4,['delivery'],1,POSITIF
Papa John's Pizza,2.5,"['delivery', 'pickup']",1,NEGATIF
Sugarlicious,4.5,"['delivery', 'pickup']",1,POSITIF
The Orchard Restaurant,4,[],2,POSITIF
Castañeda's Mexican Food,2.5,['delivery'],1,NEGATIF
Thai Orchid Garden,4,['delivery'],2,POSITIF
Da Ke Yi Cantonese Restaurant,3,[],1,NEGATIF
Subway,3,"['delivery', 'pickup']",1,NEGATIF
Inka Trails,4,"['delivery', 'pickup']",2,POSITIF
Carl's Jr,2,"['pickup', 'delivery']",1,NEGATIF
Casa Jimenez,3.5,[],1,POSITIF
Hi-Brow,3.5,[],1,POSITIF
Blue Fin Sushi & Teriyaki,3.5,['delivery'],2,POSITIF
Magnolia Wine Bar,4.5,['delivery'],2,POSITIF
The Dinner Detective,4.5,[],0,POSITIF
Smoke And Fire Social Eatery,4.5,[],2,POSITIF
Mike's Pizza,4,['delivery'],1,POSITIF
Buca di Beppo Italian Restaurant,3.5,"['pickup', 'delivery']",2,POSITIF
Oke Poke Claremont,4,"['delivery', 'pickup']",1,POSITIF
Crest Lounge,4,['delivery'],1,POSITIF
Canyon Grill,4,[],1,POSITIF
Shanghai Kitchen,1,[],0,NEGATIF
Delicious Chengdu,4,"['pickup', 'delivery']",0,POSITIF
Teriyaki House,5,[],1,POSITIF
Tyga Bites,2,['delivery'],0,NEGATIF
MrBeast Burger,3,['delivery'],0,NEGATIF
Eddie's Italian Eatery,4,"['pickup', 'delivery']",2,POSITIF
Seafood Palace,3.5,['delivery'],2,POSITIF
Boca Burger,4,"['pickup', 'delivery']",1,POSITIF
Wing Squad,2.5,['delivery'],0,NEGATIF
The Spot,3.5,"['pickup', 'delivery']",1,POSITIF
Candlelight Pavilion Dinner Theater,4.5,[],3,POSITIF
Aladdin Jr Restaurant and Cafe,3,"['pickup', 'delivery']",0,NEGATIF
Carl's Jr,2,['delivery'],1,NEGATIF
Mr Sheng BBQ & Music Bar,2,['delivery'],0,NEGATIF
IHOP,3.5,"['delivery', 'pickup']",2,POSITIF
Top Thai Table,4,"['pickup', 'delivery']",2,POSITIF
Jack in the Box,2.5,['delivery'],1,NEGATIF
Sushi in the Box,3.5,['delivery'],1,POSITIF
Sloane's Hollywood Hills,4,"['delivery', 'pickup']",0,POSITIF
McDonald's,2.5,['delivery'],1,NEGATIF
Subway,2.5,"['delivery', 'pickup']",1,NEGATIF
Himalayan Cafe - San Dimas,4,"['delivery', 'pickup']",2,POSITIF
Super Tacos El Pastorcito Estilo DF,4.5,[],0,POSITIF
Taco Bell,2.5,['delivery'],1,NEGATIF
QQ Kitchen,3.5,['delivery'],1,POSITIF
FS Mexican Food,3,['pickup'],1,NEGATIF
Flame Broiler,2.5,['delivery'],1,NEGATIF
Onishicho Ramen,4,"['delivery', 'pickup']",1,POSITIF
Casa Del Rey,3.5,"['delivery', 'pickup']",2,POSITIF
Domino's Pizza,3.5,[],1,POSITIF
The Parlor Frozen Yogurt & Creperie,4.5,['delivery'],1,POSITIF
Bay Garden Cafe,3.5,['delivery'],2,POSITIF
Patty Meets Bun,5,[],0,POSITIF
Rev'd Up Coffee And Classics,4.5,['delivery'],1,POSITIF
KFC,2.5,"['delivery', 'pickup']",1,NEGATIF
The Meat Cellar,4,['delivery'],3,POSITIF
Wolfe's Kitchen and Deli,4.5,"['delivery', 'pickup']",0,POSITIF
Mongolian Barbeque,3.5,['delivery'],2,POSITIF
Golden Deli - Temple City,4,['delivery'],2,POSITIF
The Tamale Guy,3.5,"['delivery', 'pickup']",1,POSITIF
Apollo Super Burgers,3,['delivery'],1,NEGATIF
New Mandarin Noodle Deli,3.5,['delivery'],1,POSITIF
Noodle Bistro,4.5,"['delivery', 'pickup']",1,POSITIF
Kang Kang Food Court,3.5,['delivery'],1,POSITIF
Garden Grille,4,['delivery'],0,POSITIF
Cloverleaf Coffee & Bakery,4,"['pickup', 'delivery']",1,POSITIF
Kahu Hawaiian BBQ,3.5,"['pickup', 'delivery']",1,POSITIF
Angela's Italian Kitchen,3.5,"['delivery', 'pickup']",2,POSITIF
The Pizza Place,3.5,['delivery'],1,POSITIF
Pozzetto Italian Dining,4.5,"['delivery', 'pickup']",2,POSITIF
Northern Cafe,4,"['pickup', 'delivery']",2,POSITIF
Roady's Restaurant,3.5,['delivery'],2,POSITIF
El Ranchero Mexican Food and Margaritas,3.5,"['delivery', 'pickup']",2,POSITIF
Hayato Sushi & Grill,4,[],2,POSITIF
Sweet Savory Cafe & Bakery,4.5,"['pickup', 'delivery']",1,POSITIF
Big Sky Sushi,3.5,"['pickup', 'delivery']",2,POSITIF
Darvish Restaurant,3.5,"['pickup', 'delivery']",2,POSITIF
Paths to Spicy 辣道,4,"['pickup', 'delivery']",0,POSITIF
Joys Unique Restaurant,4,"['delivery', 'pickup']",0,POSITIF
Hi Family,4,"['delivery', 'pickup']",2,POSITIF
Klatch Coffee,4.5,"['pickup', 'delivery']",1,POSITIF
Domino's Pizza,2.5,[],1,NEGATIF
Little Caesars,4,[],1,POSITIF
Zendejas Mexican Restaurant,2.5,['delivery'],2,NEGATIF
Stubborn Mule,4,['delivery'],2,POSITIF
Phoenix Kitchen,3.5,"['pickup', 'delivery']",1,POSITIF
